"species","cultivar","location","repetition","split","year","pheno","measurement_type"
"Pistachio","Ohadi","Sfax",6,"Validation","2005",107,"flowering_f50"
"Pistachio","Ohadi","Sfax",6,"Validation","2010",124,"flowering_f50"
"Pistachio","Ohadi","Sfax",6,"Validation","2014",119,"flowering_f50"
"Pistachio","Ohadi","Sfax",6,"Validation","2019",108,"flowering_f50"
"Pistachio","Ohadi","Sfax",7,"Calibration","1997",121,"flowering_f50"
"Pistachio","Ohadi","Sfax",7,"Calibration","1998",117,"flowering_f50"
"Pistachio","Ohadi","Sfax",7,"Calibration","1999",103,"flowering_f50"
"Pistachio","Ohadi","Sfax",7,"Calibration","2000",108,"flowering_f50"
"Pistachio","Ohadi","Sfax",7,"Calibration","2002",121,"flowering_f50"
"Pistachio","Ohadi","Sfax",7,"Calibration","2003",119,"flowering_f50"
"Pistachio","Ohadi","Sfax",7,"Calibration","2006",104,"flowering_f50"
"Pistachio","Ohadi","Sfax",7,"Calibration","2007",130,"flowering_f50"
"Pistachio","Ohadi","Sfax",7,"Calibration","2008",112,"flowering_f50"
"Pistachio","Ohadi","Sfax",7,"Calibration","2009",109,"flowering_f50"
"Pistachio","Ohadi","Sfax",7,"Calibration","2011",103,"flowering_f50"
"Pistachio","Ohadi","Sfax",7,"Calibration","2012",116,"flowering_f50"
"Pistachio","Ohadi","Sfax",7,"Calibration","2013",117,"flowering_f50"
"Pistachio","Ohadi","Sfax",7,"Calibration","2014",119,"flowering_f50"
"Pistachio","Ohadi","Sfax",7,"Calibration","2016",126,"flowering_f50"
"Pistachio","Ohadi","Sfax",7,"Calibration","2018",104,"flowering_f50"
"Pistachio","Ohadi","Sfax",7,"Validation","2004",118,"flowering_f50"
"Pistachio","Ohadi","Sfax",7,"Validation","2005",107,"flowering_f50"
"Pistachio","Ohadi","Sfax",7,"Validation","2010",124,"flowering_f50"
"Pistachio","Ohadi","Sfax",7,"Validation","2015",106,"flowering_f50"
"Pistachio","Ohadi","Sfax",7,"Validation","2017",109,"flowering_f50"
"Pistachio","Ohadi","Sfax",7,"Validation","2019",108,"flowering_f50"
"Pistachio","Ohadi","Sfax",8,"Calibration","1997",121,"flowering_f50"
"Pistachio","Ohadi","Sfax",8,"Calibration","1998",117,"flowering_f50"
"Pistachio","Ohadi","Sfax",8,"Calibration","2002",121,"flowering_f50"
"Pistachio","Ohadi","Sfax",8,"Calibration","2004",118,"flowering_f50"
"Pistachio","Ohadi","Sfax",8,"Calibration","2005",107,"flowering_f50"
"Pistachio","Ohadi","Sfax",8,"Calibration","2006",104,"flowering_f50"
"Pistachio","Ohadi","Sfax",8,"Calibration","2007",130,"flowering_f50"
"Pistachio","Ohadi","Sfax",8,"Calibration","2008",112,"flowering_f50"
"Pistachio","Ohadi","Sfax",8,"Calibration","2009",109,"flowering_f50"
"Pistachio","Ohadi","Sfax",8,"Calibration","2011",103,"flowering_f50"
"Pistachio","Ohadi","Sfax",8,"Calibration","2012",116,"flowering_f50"
"Pistachio","Ohadi","Sfax",8,"Calibration","2014",119,"flowering_f50"
"Pistachio","Ohadi","Sfax",8,"Calibration","2015",106,"flowering_f50"
"Pistachio","Ohadi","Sfax",8,"Calibration","2016",126,"flowering_f50"
"Pistachio","Ohadi","Sfax",8,"Calibration","2018",104,"flowering_f50"
"Pistachio","Ohadi","Sfax",8,"Calibration","2019",108,"flowering_f50"
"Pistachio","Ohadi","Sfax",8,"Validation","1999",103,"flowering_f50"
"Pistachio","Ohadi","Sfax",8,"Validation","2000",108,"flowering_f50"
"Pistachio","Ohadi","Sfax",8,"Validation","2003",119,"flowering_f50"
"Pistachio","Ohadi","Sfax",8,"Validation","2010",124,"flowering_f50"
"Pistachio","Ohadi","Sfax",8,"Validation","2013",117,"flowering_f50"
"Pistachio","Ohadi","Sfax",8,"Validation","2017",109,"flowering_f50"
"Pistachio","Ohadi","Sfax",9,"Calibration","1997",121,"flowering_f50"
"Pistachio","Ohadi","Sfax",9,"Calibration","1999",103,"flowering_f50"
"Pistachio","Ohadi","Sfax",9,"Calibration","2000",108,"flowering_f50"
"Pistachio","Ohadi","Sfax",9,"Calibration","2002",121,"flowering_f50"
"Pistachio","Ohadi","Sfax",9,"Calibration","2003",119,"flowering_f50"
"Pistachio","Ohadi","Sfax",9,"Calibration","2004",118,"flowering_f50"
"Pistachio","Ohadi","Sfax",9,"Calibration","2005",107,"flowering_f50"
"Pistachio","Ohadi","Sfax",9,"Calibration","2006",104,"flowering_f50"
"Pistachio","Ohadi","Sfax",9,"Calibration","2007",130,"flowering_f50"
"Pistachio","Ohadi","Sfax",9,"Calibration","2009",109,"flowering_f50"
"Pistachio","Ohadi","Sfax",9,"Calibration","2010",124,"flowering_f50"
"Pistachio","Ohadi","Sfax",9,"Calibration","2011",103,"flowering_f50"
"Pistachio","Ohadi","Sfax",9,"Calibration","2012",116,"flowering_f50"
"Pistachio","Ohadi","Sfax",9,"Calibration","2015",106,"flowering_f50"
"Pistachio","Ohadi","Sfax",9,"Calibration","2017",109,"flowering_f50"
"Pistachio","Ohadi","Sfax",9,"Calibration","2019",108,"flowering_f50"
"Pistachio","Ohadi","Sfax",9,"Validation","1998",117,"flowering_f50"
"Pistachio","Ohadi","Sfax",9,"Validation","2008",112,"flowering_f50"
"Pistachio","Ohadi","Sfax",9,"Validation","2013",117,"flowering_f50"
"Pistachio","Ohadi","Sfax",9,"Validation","2014",119,"flowering_f50"
"Pistachio","Ohadi","Sfax",9,"Validation","2016",126,"flowering_f50"
"Pistachio","Ohadi","Sfax",9,"Validation","2018",104,"flowering_f50"
"Pistachio","Ohadi","Sfax",10,"Calibration","1997",121,"flowering_f50"
"Pistachio","Ohadi","Sfax",10,"Calibration","1998",117,"flowering_f50"
"Pistachio","Ohadi","Sfax",10,"Calibration","1999",103,"flowering_f50"
"Pistachio","Ohadi","Sfax",10,"Calibration","2002",121,"flowering_f50"
"Pistachio","Ohadi","Sfax",10,"Calibration","2003",119,"flowering_f50"
"Pistachio","Ohadi","Sfax",10,"Calibration","2004",118,"flowering_f50"
"Pistachio","Ohadi","Sfax",10,"Calibration","2007",130,"flowering_f50"
"Pistachio","Ohadi","Sfax",10,"Calibration","2009",109,"flowering_f50"
"Pistachio","Ohadi","Sfax",10,"Calibration","2011",103,"flowering_f50"
"Pistachio","Ohadi","Sfax",10,"Calibration","2013",117,"flowering_f50"
"Pistachio","Ohadi","Sfax",10,"Calibration","2014",119,"flowering_f50"
"Pistachio","Ohadi","Sfax",10,"Calibration","2015",106,"flowering_f50"
"Pistachio","Ohadi","Sfax",10,"Calibration","2016",126,"flowering_f50"
"Pistachio","Ohadi","Sfax",10,"Calibration","2017",109,"flowering_f50"
"Pistachio","Ohadi","Sfax",10,"Calibration","2018",104,"flowering_f50"
"Pistachio","Ohadi","Sfax",10,"Calibration","2019",108,"flowering_f50"
"Pistachio","Ohadi","Sfax",10,"Validation","2000",108,"flowering_f50"
"Pistachio","Ohadi","Sfax",10,"Validation","2005",107,"flowering_f50"
"Pistachio","Ohadi","Sfax",10,"Validation","2006",104,"flowering_f50"
"Pistachio","Ohadi","Sfax",10,"Validation","2008",112,"flowering_f50"
"Pistachio","Ohadi","Sfax",10,"Validation","2010",124,"flowering_f50"
"Pistachio","Ohadi","Sfax",10,"Validation","2012",116,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",1,"Calibration","1992",89,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",1,"Calibration","1993",94,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",1,"Calibration","1995",81,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",1,"Calibration","1996",93,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",1,"Calibration","1997",75,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",1,"Calibration","1999",88,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",1,"Calibration","2000",76,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",1,"Calibration","2001",80,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",1,"Calibration","2009",83,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",1,"Calibration","2010",92,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",1,"Calibration","2013",89,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",1,"Calibration","2014",90,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",1,"Calibration","2015",94,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",1,"Calibration","2016",92,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",1,"Calibration","2017",77,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",1,"Calibration","2018",94,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",1,"Calibration","2019",79,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",1,"Calibration","2021",84,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",1,"Validation","1991",91,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",1,"Validation","1994",76,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",1,"Validation","1998",86,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",1,"Validation","2011",87,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",1,"Validation","2012",90,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",1,"Validation","2022",84,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",2,"Calibration","1991",91,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",2,"Calibration","1992",89,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",2,"Calibration","1993",94,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",2,"Calibration","1994",76,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",2,"Calibration","1995",81,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",2,"Calibration","1996",93,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",2,"Calibration","1997",75,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",2,"Calibration","1999",88,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",2,"Calibration","2000",76,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",2,"Calibration","2009",83,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",2,"Calibration","2010",92,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",2,"Calibration","2011",87,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",2,"Calibration","2012",90,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",2,"Calibration","2013",89,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",2,"Calibration","2016",92,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",2,"Calibration","2017",77,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",2,"Calibration","2018",94,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",2,"Calibration","2019",79,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",2,"Validation","1998",86,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",2,"Validation","2001",80,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",2,"Validation","2014",90,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",2,"Validation","2015",94,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",2,"Validation","2021",84,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",2,"Validation","2022",84,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",3,"Calibration","1991",91,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",3,"Calibration","1993",94,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",3,"Calibration","1995",81,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",3,"Calibration","1996",93,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",3,"Calibration","1997",75,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",3,"Calibration","1998",86,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",3,"Calibration","1999",88,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",3,"Calibration","2000",76,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",3,"Calibration","2001",80,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",3,"Calibration","2010",92,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",3,"Calibration","2011",87,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",3,"Calibration","2012",90,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",3,"Calibration","2013",89,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",3,"Calibration","2014",90,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",3,"Calibration","2015",94,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",3,"Calibration","2016",92,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",3,"Calibration","2017",77,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",3,"Calibration","2022",84,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",3,"Validation","1992",89,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",3,"Validation","1994",76,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",3,"Validation","2009",83,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",3,"Validation","2018",94,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",3,"Validation","2019",79,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",3,"Validation","2021",84,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",4,"Calibration","1992",89,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",4,"Calibration","1993",94,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",4,"Calibration","1994",76,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",4,"Calibration","1996",93,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",4,"Calibration","1997",75,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",4,"Calibration","1998",86,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",4,"Calibration","1999",88,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",4,"Calibration","2001",80,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",4,"Calibration","2009",83,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",4,"Calibration","2010",92,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",4,"Calibration","2011",87,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",4,"Calibration","2013",89,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",4,"Calibration","2015",94,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",4,"Calibration","2016",92,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",4,"Calibration","2017",77,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",4,"Calibration","2019",79,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",4,"Calibration","2021",84,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",4,"Calibration","2022",84,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",4,"Validation","1991",91,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",4,"Validation","1995",81,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",4,"Validation","2000",76,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",4,"Validation","2012",90,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",4,"Validation","2014",90,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",4,"Validation","2018",94,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",5,"Calibration","1992",89,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",5,"Calibration","1993",94,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",5,"Calibration","1996",93,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",5,"Calibration","1998",86,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",5,"Calibration","1999",88,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",5,"Calibration","2000",76,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",5,"Calibration","2001",80,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",5,"Calibration","2009",83,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",5,"Calibration","2010",92,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",5,"Calibration","2011",87,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",5,"Calibration","2012",90,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",5,"Calibration","2013",89,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",5,"Calibration","2014",90,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",5,"Calibration","2015",94,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",5,"Calibration","2016",92,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",5,"Calibration","2018",94,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",5,"Calibration","2019",79,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",5,"Calibration","2022",84,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",5,"Validation","1991",91,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",5,"Validation","1994",76,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",5,"Validation","1995",81,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",5,"Validation","1997",75,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",5,"Validation","2017",77,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",5,"Validation","2021",84,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",6,"Calibration","1991",91,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",6,"Calibration","1992",89,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",6,"Calibration","1993",94,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",6,"Calibration","1994",76,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",6,"Calibration","1996",93,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",6,"Calibration","1999",88,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",6,"Calibration","2000",76,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",6,"Calibration","2001",80,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",6,"Calibration","2010",92,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",6,"Calibration","2011",87,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",6,"Calibration","2012",90,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",6,"Calibration","2013",89,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",6,"Calibration","2014",90,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",6,"Calibration","2015",94,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",6,"Calibration","2016",92,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",6,"Calibration","2017",77,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",6,"Calibration","2018",94,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",6,"Calibration","2022",84,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",6,"Validation","1995",81,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",6,"Validation","1997",75,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",6,"Validation","1998",86,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",6,"Validation","2009",83,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",6,"Validation","2019",79,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",6,"Validation","2021",84,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",7,"Calibration","1992",89,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",7,"Calibration","1993",94,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",7,"Calibration","1994",76,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",7,"Calibration","1996",93,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",7,"Calibration","1997",75,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",7,"Calibration","1998",86,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",7,"Calibration","1999",88,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",7,"Calibration","2000",76,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",7,"Calibration","2011",87,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",7,"Calibration","2012",90,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",7,"Calibration","2014",90,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",7,"Calibration","2015",94,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",7,"Calibration","2016",92,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",7,"Calibration","2017",77,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",7,"Calibration","2018",94,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",7,"Calibration","2019",79,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",7,"Calibration","2021",84,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",7,"Calibration","2022",84,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",7,"Validation","1991",91,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",7,"Validation","1995",81,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",7,"Validation","2001",80,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",7,"Validation","2009",83,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",7,"Validation","2010",92,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",7,"Validation","2013",89,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",8,"Calibration","1991",91,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",8,"Calibration","1993",94,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",8,"Calibration","1994",76,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",8,"Calibration","1995",81,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",8,"Calibration","1996",93,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",8,"Calibration","1997",75,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",8,"Calibration","1998",86,"flowering_f50"
"Sweet Cherry","Ambrunés","Zaragoza",8,"Calibration","2001",80,"flowering_f50"
